# q1,q2,q3
7.466434056374503525e-01,-1.264077629018225846e+00,5.458404337195076061e-02
7.466659674118685253e-01,-1.263614029943315398e+00,5.377909921087316303e-02
7.466870157944401898e-01,-1.263157682169864238e+00,5.291212006167689968e-02
7.467067981016073386e-01,-1.262709167965562207e+00,5.200012997178452695e-02
7.467253934645350366e-01,-1.262271405758622400e+00,5.105717650301960786e-02
7.467428754749280140e-01,-1.261846622771641613e+00,5.009544778996313785e-02
7.467593407696759833e-01,-1.261434304222009528e+00,4.912612360467082107e-02
7.467748459441533315e-01,-1.261036080407752724e+00,4.815809786146037219e-02
7.467894449663339262e-01,-1.260653114619938675e+00,4.719891999996519982e-02
7.468031891860258398e-01,-1.260286184911157070e+00,4.625493626081997323e-02
7.468161273732148997e-01,-1.259935753362689148e+00,4.533141939558536088e-02
7.468283057777805878e-01,-1.259602024657956898e+00,4.443268750809664658e-02
7.468397682045239128e-01,-1.259284995515260519e+00,4.356221270679185020e-02
7.468505560987795944e-01,-1.258984496313619639e+00,4.272272022715382922e-02
7.468607086389384975e-01,-1.258700226056839844e+00,4.191627866076967635e-02
7.468702628330428084e-01,-1.258431781658516435e+00,4.114438190318237681e-02
7.468792536172770280e-01,-1.258178682390941550e+00,4.040802340713309931e-02
7.468877139546977739e-01,-1.257940390220641191e+00,3.970776330135953464e-02
7.468956749329594969e-01,-1.257716326649863436e+00,3.904378890816652403e-02
7.469031658601127388e-01,-1.257505886594411537e+00,3.841596916581252463e-02
7.469102143578086883e-01,-1.257308449751774804e+00,3.782390343461051324e-02
7.469168464514394090e-01,-1.257123389847816686e+00,3.726696513873730549e-02
7.469230866568976612e-01,-1.256950082093840848e+00,3.674434066926057091e-02
7.469286042257577973e-01,-1.256789519290144153e+00,3.625456386821154092e-02
7.469335136063430802e-01,-1.256640758074707653e+00,3.579662579973445086e-02
7.469379079331551763e-01,-1.256502925742033705e+00,3.536941415849132603e-02
7.469418632377156086e-01,-1.256375214838896692e+00,3.497173767352701468e-02
7.469454418119326755e-01,-1.256256878188420467e+00,3.460234748327941506e-02
7.469486948955015304e-01,-1.256147224306577659e+00,3.425995576506299378e-02
7.469516648240813739e-01,-1.256045613178459863e+00,3.394325188181880615e-02
7.469543867472765442e-01,-1.255951452364603371e+00,3.365091628936697082e-02
7.469568005932871735e-01,-1.255865848756825942e+00,3.338112033572921550e-02
7.469589544152573923e-01,-1.255787946949989520e+00,3.313264144271253070e-02
7.469608873733335486e-01,-1.255716985601974089e+00,3.290426988236788697e-02
7.469626314879923568e-01,-1.255652286234495874e+00,3.269481652727723731e-02
7.469642130407121439e-01,-1.255593243445122020e+00,3.250311927349321117e-02
7.469656536933451108e-01,-1.255539316346125478e+00,3.232804828385008045e-02
7.469669713830813240e-01,-1.255490021070420736e+00,3.216851018664385747e-02
7.469681810383681508e-01,-1.255444924206106538e+00,3.202345135278666238e-02
7.469692951519544266e-01,-1.255403637039547826e+00,3.189186036344698882e-02
7.469703242399022836e-01,-1.255365810502859114e+00,3.177276976986193047e-02
7.469712772095660203e-01,-1.255331130735433343e+00,3.166525723741697718e-02
7.469721616548806731e-01,-1.255299315181092057e+00,3.156844615720066916e-02
7.469729840935896981e-01,-1.255270109152761826e+00,3.148150580002044563e-02
7.469737501580799854e-01,-1.255243282805523775e+00,3.140365108027833030e-02
7.469744647491324274e-01,-1.255218628466631792e+00,3.133414199011654716e-02
7.469751321600137661e-01,-1.255195958277805612e+00,3.127228275781934047e-02
7.469757561768362031e-01,-1.255175102110920315e+00,3.121742077856539885e-02
7.469763401599126551e-01,-1.255155905723256637e+00,3.116894536023226761e-02
7.469768871098826368e-01,-1.255138229122846782e+00,3.112628632202848675e-02
7.469773997216231365e-01,-1.255121945118244264e+00,3.108891247924028267e-02
7.469778804283506712e-01,-1.255106938030333463e+00,3.105633004329762595e-02
7.469783314378377614e-01,-1.255093102546655182e+00,3.102808096266122806e-02
7.469787547622807056e-01,-1.255080342701199836e+00,3.100374122668024188e-02
7.469791522430471176e-01,-1.255068570964777308e+00,3.098291915154420539e-02
7.469795255712869952e-01,-1.255057707432945202e+00,3.096525366472745872e-02
7.469798763051931356e-01,-1.255047679100103730e+00,3.095041260187664581e-02
7.469802058845420589e-01,-1.255038419209783429e+00,3.093809102789968346e-02
7.469805156430208148e-01,-1.255029866672382921e+00,3.092800959205730879e-02
7.469808068187452355e-01,-1.255021965542692408e+00,3.091991292511607134e-02
7.469810805632952633e-01,-1.255014664550466952e+00,3.091356808507633031e-02
7.469813379495299221e-01,-1.255007916678135604e+00,3.090876305662318066e-02
7.469815799783932064e-01,-1.255001678780442997e+00,3.090530530824625588e-02
7.469818075848815297e-01,-1.254995911241438167e+00,3.090302040992114196e-02
7.469820216433108451e-01,-1.254990577664773621e+00,3.090175071332666376e-02
7.469822229719946804e-01,-1.254985644593747951e+00,3.090135409577598677e-02
7.469824123374252389e-01,-1.254981081257943609e+00,3.090170276835294341e-02
7.469825904580307263e-01,-1.254976859343674533e+00,3.090268214815777501e-02
7.469827580075700801e-01,-1.254972952785776252e+00,3.090418979406786212e-02
7.469829156182153929e-01,-1.254969337578553557e+00,3.090613440500013590e-02
7.469830638833624414e-01,-1.254965991603943731e+00,3.090843487931380779e-02
7.469832033602039623e-01,-1.254962894475170065e+00,3.091101943370715838e-02
7.469833345720943152e-01,-1.254960027394353084e+00,3.091382477973309006e-02
7.469834580107285182e-01,-1.254957373022709710e+00,3.091679535587851108e-02
7.469835741381570804e-01,-1.254954915362121781e+00,3.091988261301632790e-02
7.469836833886522864e-01,-1.254952639646983892e+00,3.092304435094058238e-02
7.469837861704414772e-01,-1.254950532245357575e+00,3.092624410362991572e-02
7.469838828673196485e-01,-1.254948580568556515e+00,3.092945057084805008e-02
7.469839738401521378e-01,-1.254946772988383863e+00,3.093263709367791853e-02
7.469840594282762813e-01,-1.254945098761315769e+00,3.093578117159512253e-02
7.469841399508116986e-01,-1.254943547959001870e+00,3.093886401871322536e-02
7.469842157078852019e-01,-1.254942111404514504e+00,3.094187015687514808e-02
7.469842869817773234e-01,-1.254940780613833073e+00,3.094478704331901989e-02
7.469843540379966784e-01,-1.254939547742103478e+00,3.094760473071100221e-02
7.469844171262868260e-01,-1.254938405534252510e+00,3.095031555740973897e-02
7.469844764815706251e-01,-1.254937347279582838e+00,3.095291386590562702e-02
7.469845323248363034e-01,-1.254936366770005085e+00,3.095539574746112785e-02
7.469845848639691255e-01,-1.254935458261596581e+00,3.095775881106485605e-02
7.469846342945327677e-01,-1.254934616439207451e+00,3.096000197490074782e-02
7.469846808005027317e-01,-1.254933836383857804e+00,3.096212527862329117e-02
7.469847245549557924e-01,-1.254933113542693324e+00,3.096412971481970686e-02
7.469847657207177027e-01,-1.254932443701288536e+00,3.096601707812934520e-02
7.469848044509721507e-01,-1.254931822958105458e+00,3.096778983057874024e-02
7.469848408898329684e-01,-1.254931247700931785e+00,3.096945098177733904e-02
7.469848751728822567e-01,-1.254930714585137164e+00,3.097100398270316926e-02
7.469849074276762035e-01,-1.254930220513603922e+00,3.097245263188973946e-02
7.469849377742211471e-01,-1.254929762618194999e+00,3.097380099290444541e-02
7.469849663254208849e-01,-1.254929338242639636e+00,3.097505332208495138e-02
7.469849931874972260e-01,-1.254928944926722689e+00,3.097621400557294333e-02
7.469850184603861187e-01,-1.254928580391675652e+00,3.097728750475439372e-02
7.469850422381097976e-01,-1.254928242526675009e+00,3.097827830928183424e-02
7.469850646091268365e-01,-1.254927929376361551e+00,3.097919089691714492e-02
7.469850856566617736e-01,-1.254927639129300942e+00,3.098002969949305990e-02
7.469851054590146422e-01,-1.254927370107313145e+00,3.098079907434788186e-02
7.469851240898527367e-01,-1.254927120755603420e+00,3.098150328064093809e-02
7.469851416184847270e-01,-1.254926889633633413e+00,3.098214646000614983e-02
7.469851581101185634e-01,-1.254926675406674796e+00,3.098273262104777118e-02
7.469851736261041708e-01,-1.254926476837994853e+00,3.098326562722601013e-02
7.469851882241617114e-01,-1.254926292781624708e+00,3.098374918772094783e-02
7.469852019585965230e-01,-1.254926122175666015e+00,3.098418685090111729e-02
7.469852148805011804e-01,-1.254925964036096131e+00,3.098458200005829027e-02
7.469852270379452319e-01,-1.254925817451033154e+00,3.098493785110266463e-02
7.469852384761546116e-01,-1.254925681575426166e+00,3.098525745194279785e-02
7.469852492376793940e-01,-1.254925555626140055e+00,3.098554368330260975e-02
7.469852593625524451e-01,-1.254925438877403376e+00,3.098579926075327104e-02
7.469852688884381919e-01,-1.254925330656593729e+00,3.098602673776154615e-02
7.469852778507729552e-01,-1.254925230340333764e+00,3.098622850957772831e-02
7.469852862828963991e-01,-1.254925137350876296e+00,3.098640681780610168e-02
7.469852942161757658e-01,-1.254925051152755211e+00,3.098656375551901362e-02
7.469853016801228929e-01,-1.254924971249684607e+00,3.098670127279207556e-02
7.469853087025033478e-01,-1.254924897181685095e+00,3.098682118255308496e-02
7.469853153094402343e-01,-1.254924828522422375e+00,3.098692516665075766e-02
7.469853215255113366e-01,-1.254924764876741650e+00,3.098701478206181484e-02
7.469853273738401578e-01,-1.254924705878383451e+00,3.098709146716595655e-02
7.469853328761822953e-01,-1.254924651187866669e+00,3.098715654802839184e-02
