# tau1,tau2,tau3
1.223619410958994358e+01,4.653601023010875970e+00,9.022432657792229804e-01
1.223666433687669652e+01,4.654734909696474077e+00,9.018380022733518686e-01
1.223714038184533059e+01,4.655867690488546096e+00,9.014315524602012353e-01
1.223762225428862394e+01,4.656999353894222260e+00,9.010239169802044534e-01
1.223810996389649119e+01,4.658129888401751018e+00,9.006150965077042159e-01
1.223860352025412723e+01,4.659259282480570086e+00,9.002050917509399897e-01
1.223910293284130901e+01,4.660387524582622731e+00,8.997939034525674895e-01
1.223960821102991048e+01,4.661514603142233426e+00,8.993815323895272273e-01
1.224011936408331636e+01,4.662640506577416133e+00,8.989679793735634306e-01
1.224063640115427631e+01,4.663765223290038620e+00,8.985532452511978407e-01
1.224115933128386224e+01,4.664888741666791461e+00,8.981373309040784347e-01
1.224168816339956400e+01,4.666011050079587719e+00,8.977202372490856730e-01
1.224222290631418097e+01,4.667132136886452898e+00,8.973019652385859635e-01
1.224276356872406346e+01,4.668251990431971699e+00,8.968825158605687742e-01
1.224331015920778221e+01,4.669370599048343173e+00,8.964618901389652672e-01
1.224386268622433072e+01,4.670487951055464215e+00,8.960400891336021134e-01
1.224442115811221043e+01,4.671604034762388835e+00,8.956171139406805537e-01
1.224498558308712859e+01,4.672718838467215363e+00,8.951929656926536083e-01
1.224555596924129830e+01,4.673832350458514640e+00,8.947676455586733857e-01
1.224613232454142420e+01,4.674944559015722589e+00,8.943411547446236121e-01
1.224671465682729021e+01,4.676055452409566549e+00,8.939134944932163318e-01
1.224730297381058897e+01,4.677165018903600924e+00,8.934846660844295574e-01
1.224789728307282921e+01,4.678273246753954950e+00,8.930546708353138685e-01
1.224849759206465727e+01,4.679380124211096614e+00,8.926235101005393080e-01
1.224910390810341632e+01,4.680485639519489816e+00,8.921911852721301495e-01
1.224971623837258328e+01,4.681589780919434673e+00,8.917576977800343307e-01
1.225033458991971536e+01,4.682692536647088843e+00,8.913230490919840099e-01
1.225095896965501296e+01,4.683793894935408098e+00,8.908872407137342631e-01
1.225158938435022549e+01,4.684893844015192599e+00,8.904502741892545981e-01
1.225222584063677544e+01,4.685992372115535431e+00,8.900121511007974551e-01
1.225286834500442801e+01,4.687089467464669923e+00,8.895728730690090069e-01
1.225351690380012393e+01,4.688185118291134046e+00,8.891324417532279201e-01
1.225417152322582304e+01,4.689279312823835255e+00,8.886908588513233731e-01
1.225483220933803352e+01,4.690372039293704276e+00,8.882481261001367034e-01
1.225549896804535344e+01,4.691463285933817673e+00,8.878042452753241998e-01
1.225617180510797510e+01,4.692553040980649293e+00,8.873592181916595267e-01
1.225685072613549842e+01,4.693641292674561427e+00,8.869130467030149623e-01
1.225753573658622209e+01,4.694728029261120206e+00,8.864657327026194134e-01
1.225822684176485033e+01,4.695813238991155991e+00,8.860172781228882188e-01
1.225892404682220516e+01,4.696896910122539737e+00,8.855676849358943281e-01
1.225962735675272519e+01,4.697979030920143018e+00,8.851169551530729818e-01
1.226033677639396124e+01,4.699059589657262670e+00,8.846650908255719870e-01
1.226105231042472354e+01,4.700138574616335774e+00,8.842120940442478316e-01
1.226177396336383474e+01,4.701215974089593352e+00,8.837579669396996573e-01
1.226250173956877987e+01,4.702291776380132404e+00,8.833027116823801705e-01
1.226323564323463700e+01,4.703365969802831614e+00,8.828463304827256497e-01
1.226397567839204505e+01,4.704438542684790114e+00,8.823888255909982936e-01
1.226472184890694272e+01,4.705509483366975054e+00,8.819301992977091054e-01
1.226547415847804778e+01,4.706578780204071499e+00,8.814704539331985611e-01
1.226623261063675052e+01,4.707646421566386685e+00,8.810095918681503102e-01
1.226699720874485955e+01,4.708712395839916631e+00,8.805476155132522242e-01
1.226776795599407244e+01,4.709776691427788542e+00,8.800845273194995988e-01
1.226854485540430062e+01,4.710839296750791938e+00,8.796203297780507135e-01
1.226932790982252719e+01,4.711900200248426707e+00,8.791550254203390757e-01
1.227011712192157944e+01,4.712959390379675817e+00,8.786886168180304546e-01
1.227091249419914476e+01,4.714016855624147517e+00,8.782211065831241337e-01
1.227171402897624475e+01,4.715072584482651763e+00,8.777524973678683118e-01
1.227252172839625821e+01,4.716126565478221622e+00,8.772827918647766454e-01
1.227333559442378075e+01,4.717178787157219944e+00,8.768119928067279467e-01
1.227415562884335820e+01,4.718229238089729272e+00,8.763401029667470254e-01
1.227498183325847947e+01,4.719277906871083061e+00,8.758671251582360595e-01
1.227581420909044851e+01,4.720324782122209406e+00,8.753930622347454449e-01
1.227665275757724039e+01,4.721369852490866492e+00,8.749179170900551750e-01
1.227749747977264683e+01,4.722413106652516568e+00,8.744416926581655147e-01
1.227834837654473610e+01,4.723454533310917469e+00,8.739643919131030447e-01
1.227920544857553686e+01,4.724494121199550811e+00,8.734860178690987409e-01
1.228006869635935239e+01,4.725531859081985253e+00,8.730065735803179683e-01
1.228093812020221698e+01,4.726567735753151034e+00,8.725260621409669515e-01
1.228181372022085860e+01,4.727601740040241474e+00,8.720444866851982946e-01
1.228269549634134172e+01,4.728633860803073574e+00,8.715618503868689526e-01
1.228358344829893234e+01,4.729664086935945200e+00,8.710781564597983584e-01
1.228447757563633047e+01,4.730692407367489416e+00,8.705934081573308836e-01
1.228537787770352985e+01,4.731718811062437524e+00,8.701076087725212460e-01
1.228628435365639149e+01,4.732743287021970779e+00,8.696207616378995864e-01
1.228719700245609836e+01,4.733765824284799528e+00,8.691328701253832056e-01
1.228811582286848036e+01,4.734786411928110894e+00,8.686439376462294915e-01
1.228904081346277444e+01,4.735805039068358369e+00,8.681539676508795988e-01
1.228997197261129060e+01,4.736821694862182852e+00,8.676629636288422098e-01
1.229090929848849179e+01,4.737836368507356788e+00,8.671709291085942795e-01
1.229185278907026380e+01,4.738849049243545331e+00,8.666778676574220519e-01
1.229280244213326689e+01,4.739859726353279790e+00,8.661837828812971596e-01
1.229375825525432830e+01,4.740868389162900876e+00,8.656886784247755928e-01
1.229472022580964108e+01,4.741875027043204405e+00,8.651925579707546721e-01
1.229568835097438750e+01,4.742879629410494680e+00,8.646954252403986629e-01
1.229666262772197527e+01,4.743882185727549938e+00,8.641972839930045502e-01
1.229764305282335535e+01,4.744882685504069997e+00,8.636981380256664176e-01
1.229862962284713568e+01,4.745881118298163059e+00,8.631979911733881350e-01
1.229962233415804285e+01,4.746877473716496709e+00,8.626968473085772082e-01
1.230062118291738571e+01,4.747871741415760738e+00,8.621947103411415902e-01
1.230162616508216189e+01,4.748863911103117452e+00,8.616915842181164242e-01
1.230263727640464211e+01,4.749853972537202651e+00,8.611874729235436954e-01
1.230365451243223163e+01,4.750841915529074200e+00,8.606823804783170218e-01
1.230467786850664957e+01,4.751827729942632139e+00,8.601763109398055107e-01
1.230570733976417586e+01,4.752811405695964275e+00,8.596692684018415465e-01
1.230674292113488733e+01,4.753792932761816914e+00,8.591612569943699595e-01
1.230778460734274304e+01,4.754772301168634030e+00,8.586522808833001452e-01
1.230883239290480802e+01,4.755749501000946289e+00,8.581423442701279214e-01
1.230988627213173103e+01,4.756724522400817001e+00,8.576314513919285343e-01
1.231094623912716379e+01,4.757697355568192954e+00,8.571196065209624182e-01
1.231201228778740919e+01,4.758667990761612288e+00,8.566068139643672197e-01
1.231308441180197910e+01,4.759636418299423966e+00,8.560930780640864102e-01
1.231416260465268664e+01,4.760602628560114624e+00,8.555784031964580594e-01
1.231524685961430521e+01,4.761566611983421460e+00,8.550627937720314264e-01
1.231633716975402848e+01,4.762528359070860695e+00,8.545462542352588731e-01
1.231743352793163737e+01,4.763487860386487860e+00,8.540287890641833357e-01
1.231853592679986065e+01,4.764445106557953835e+00,8.535104027702821172e-01
1.231964435880384023e+01,4.765400088276761537e+00,8.529910998980164694e-01
1.232075881618171387e+01,4.766352796299384131e+00,8.524708850246524028e-01
1.232187929096455470e+01,4.767303221447868999e+00,8.519497627599580403e-01
1.232300577497642280e+01,4.768251354610350212e+00,8.514277377457691864e-01
1.232413825983496380e+01,4.769197186742181849e+00,8.509048146559099468e-01
1.232527673695105719e+01,4.770140708866145829e+00,8.503809981956248487e-01
