# tau1,tau2,tau3
1.225060089968862442e+01,4.700668999232020084e+00,8.726420742385083695e-01
1.225333333547599324e+01,4.702896534878655999e+00,8.729960947007213701e-01
1.225594964901799599e+01,4.705020579297461758e+00,8.732918025603600976e-01
1.225843139998052678e+01,4.707027820779315697e+00,8.735327769980315571e-01
1.226076690998491081e+01,4.708910200002392799e+00,8.737230378362406125e-01
1.226294987510378576e+01,4.710663817667528619e+00,8.738668620657857877e-01
1.226497821292998935e+01,4.712288026976479749e+00,8.739686383075414566e-01
1.226685310822554342e+01,4.713784682781420265e+00,8.740327529212397195e-01
1.226857822640024231e+01,4.715157523282584862e+00,8.740635024084266735e-01
1.227015906856661687e+01,4.716411663635724061e+00,8.740650275605945652e-01
1.226436462703478014e+01,4.712866878538543247e+00,8.729171175741468058e-01
1.226730824585891355e+01,4.714918896887211552e+00,8.731129765120078101e-01
1.226983056518030146e+01,4.716690451592216782e+00,8.732482311649204521e-01
1.227199249414705662e+01,4.718218993508435766e+00,8.733330290575578303e-01
1.227384579635293349e+01,4.719536954864686606e+00,8.733760972046851201e-01
1.227543457794358162e+01,4.720672470799109455e+00,8.733849367552408705e-01
1.227679651077281520e+01,4.721649984227333618e+00,8.733659885754616603e-01
1.227796384103686655e+01,4.722490755100001714e+00,8.733247747090336910e-01
1.227345404876527013e+01,4.719152403338690682e+00,8.722808328858622229e-01
1.227548029522046491e+01,4.720620328300736190e+00,8.724119978875697345e-01
1.227718392291356864e+01,4.721856786245048454e+00,8.724991821173254669e-01
1.227861411647871748e+01,4.722896104564489939e+00,8.725504415498333000e-01
1.227981270559798688e+01,4.723767716207343703e+00,8.725726108127138669e-01
1.228081528627664021e+01,4.724496858318840253e+00,8.725714770849825053e-01
1.228165216288644501e+01,4.725105167411524754e+00,8.725519289808969514e-01
1.228234914129737199e+01,4.725611187298320637e+00,8.725180842210746857e-01
1.228292819802341818e+01,4.726030803315798501e+00,8.724733992723251452e-01
1.228340804591045021e+01,4.726377614133844496e+00,8.724207636251340992e-01
1.228380461330394091e+01,4.726663250605120936e+00,8.723625809534772957e-01
1.228413145069954560e+01,4.726897649582642913e+00,8.723008390496778119e-01
1.228440007647671806e+01,4.727089289369674319e+00,8.722371701343297756e-01
1.228462027134516710e+01,4.727245392415839298e+00,8.721729028973563835e-01
1.228480032951580014e+01,4.727372099999138655e+00,8.721091074224109896e-01
1.228494727327589864e+01,4.727474622904396462e+00,8.720466339760748475e-01
1.228506703655085452e+01,4.727557371499026218e+00,8.719861464998867051e-01
1.228516462212779636e+01,4.727624068096361931e+00,8.719281515224717172e-01
1.228524423646647534e+01,4.727677844068074897e+00,8.718730231071074588e-01
1.228530940540033534e+01,4.727721323806393094e+00,8.718210243637486423e-01
1.228536307351362211e+01,4.727756697332618607e+00,8.717723259813113801e-01
1.228540768954968598e+01,4.727785783091248639e+00,8.717270221736778124e-01
1.228544527984618817e+01,4.727810082251243884e+00,8.716851443797446475e-01
1.228547751149190681e+01,4.727830825650920943e+00,8.716466730123290096e-01
1.228550574664770068e+01,4.727849014365715696e+00,8.716115475117904854e-01
1.228553108926205084e+01,4.727865454743770179e+00,8.715796749266899734e-01
1.228555442523288121e+01,4.727880788639746257e+00,8.715509372149564671e-01
1.228557645691650002e+01,4.727895519478964026e+00,8.715251974340857410e-01
1.228559773275638278e+01,4.727910034699752906e+00,8.715023049673248368e-01
1.228561867269655927e+01,4.727924625049547025e+00,8.714820999141154045e-01
1.228563958995155581e+01,4.727939501147719881e+00,8.714644167567813238e-01
1.228566070962652290e+01,4.727954807674382920e+00,8.714490874013310906e-01
1.228568218461374784e+01,4.727970635497846352e+00,8.714359436779157697e-01
1.228570410913421185e+01,4.727987032013033719e+00,8.714248193756938266e-01
1.228572653024341577e+01,4.728004009928254980e+00,8.714155518774768794e-01
1.228574945757819137e+01,4.728021554707380503e+00,8.714079834512687972e-01
1.228577287158448605e+01,4.728039630847928443e+00,8.714019622485932315e-01
1.228579673043461540e+01,4.728058187152738512e+00,8.713973430531818387e-01
1.228582097581498189e+01,4.728077161132672401e+00,8.713939878180256837e-01
1.228584553774155808e+01,4.728096482660407496e+00,8.713917660239109964e-01
1.228587033854003963e+01,4.728116076979999249e+00,8.713905548882756591e-01
1.228589529610942144e+01,4.728135867163529404e+00,8.713902394494320580e-01
1.228592032657243927e+01,4.728155776094489227e+00,8.713907125479111171e-01
1.228594534640270552e+01,4.728175728047228077e+00,8.713918747237395790e-01
1.228597027410644493e+01,4.728195649922837696e+00,8.713936340459084162e-01
1.228599503152671168e+01,4.728215472194011504e+00,8.713959058880463848e-01
1.228601954482870795e+01,4.728235129604480669e+00,8.713986126623213258e-01
1.228604374521705545e+01,4.728254561662518896e+00,8.714016835218487689e-01
1.228606756942916078e+01,4.728273712962881348e+00,8.714050540403899259e-01
1.228609096004260515e+01,4.728292533366682981e+00,8.714086658767582483e-01
1.228611386562930718e+01,4.728310978064771852e+00,8.714124664301965417e-01
1.228613624078477784e+01,4.728329007546618890e+00,8.714164084919806541e-01
1.228615804605659356e+01,4.728346587493495790e+00,8.714204498975932633e-01
1.228617924779276116e+01,4.728363688612094329e+00,8.714245531830533409e-01
1.228619981792769167e+01,4.728380286422273926e+00,8.714286852483037471e-01
1.228621973372077925e+01,4.728396361010650750e+00,8.714328170299984189e-01
1.228623897746025051e+01,4.728411896759797450e+00,8.714369231855018105e-01
1.228625753614297089e+01,4.728426882061320669e+00,8.714409817894983590e-01
1.228627540113906669e+01,4.728441309019689065e+00,8.714449740442348213e-01
1.228629256784890345e+01,4.728455173152527280e+00,8.714488840041121342e-01
1.228630903535836261e+01,4.728468473091991697e+00,8.714526983150523431e-01
1.228632480609745770e+01,4.728481210291015202e+00,8.714564059688688635e-01
1.228633988550630285e+01,4.728493388737435410e+00,8.714599980726633888e-01
1.228635428171149790e+01,4.728505014678359153e+00,8.714634676331214358e-01
1.228636800521540628e+01,4.728516096356498721e+00,8.714668093554402972e-01
1.228638106860019086e+01,4.728526643759890291e+00,8.714700194565454527e-01
1.228639348624779082e+01,4.728536668385791231e+00,8.714730954921294792e-01
1.228640527407683791e+01,4.728546183019425975e+00,8.714760361970274039e-01
1.228641644929698806e+01,4.728555201527828267e+00,8.714788413383601773e-01
1.228642703018074833e+01,4.728563738668798422e+00,8.714815115808540735e-01
1.228643703585292712e+01,4.728571809914915214e+00,8.714840483637306123e-01
1.228644648609734524e+01,4.728579431292239121e+00,8.714864537885360640e-01
1.228645540118037083e+01,4.728586619233325905e+00,8.714887305172744902e-01
1.228646380169085006e+01,4.728593390444030042e+00,8.714908816802250380e-01
1.228647170839563785e+01,4.728599761783484290e+00,8.714929107928101049e-01
1.228647914211008718e+01,4.728605750156659404e+00,8.714948216809136339e-01
1.228648612358272985e+01,4.728611372418772163e+00,8.714966184140514605e-01
1.228649267339332773e+01,4.728616645290875553e+00,8.714983052458241675e-01
1.228649881186340131e+01,4.728621585285901929e+00,8.714998865610985579e-01
1.228650455897850513e+01,4.728626208644434392e+00,8.715013668293855043e-01
1.228650993432132310e+01,4.728630531279527816e+00,8.715027505639207916e-01
1.228651495701489083e+01,4.728634568729868981e+00,8.715040422859620106e-01
1.228651964567490218e+01,4.728638336120554619e+00,8.715052464938456422e-01
1.228652401837067565e+01,4.728641848130956227e+00,8.715063676363951073e-01
1.228652809259367906e+01,4.728645118968892724e+00,8.715074100902576726e-01
1.228653188523316686e+01,4.728648162350657103e+00,8.715083781408133889e-01
1.228653541255809678e+01,4.728650991486206046e+00,8.715092759662906863e-01
1.228653869020477885e+01,4.728653619069099534e+00,8.715101076247784295e-01
1.228654173316955678e+01,4.728656057270571367e+00,8.715108770438153574e-01
1.228654455580604221e+01,4.728658317737348682e+00,8.715115880122908942e-01
1.228654717182638656e+01,4.728660411592756851e+00,8.715122441743943238e-01
1.228654959430594573e+01,4.728662349440662105e+00,8.715128490253674087e-01
1.228655183569107301e+01,4.728664141371941021e+00,8.715134059088539553e-01
1.228655390780959067e+01,4.728665796973107405e+00,8.715139180156445953e-01
