# tau1,tau2,tau3
1.453932501616152706e+01,4.307890526049723334e+00,4.957672661732230313e-01
1.453858210571811505e+01,4.305998958287069023e+00,4.967948410186854291e-01
1.453782068148272089e+01,4.304101383768321298e+00,4.978208327909298681e-01
1.453704087763551023e+01,4.302197888393025416e+00,4.988452327164944466e-01
1.453624282241445087e+01,4.300288555138219948e+00,4.998680319770801850e-01
1.453542663854532613e+01,4.298373464282763123e+00,5.008892217170102246e-01
1.453459244365006775e+01,4.296452693610708806e+00,5.019087930497122541e-01
1.453374035061359670e+01,4.294526318604852122e+00,5.029267370641364865e-01
1.453287046793239590e+01,4.292594412619799016e+00,5.039430448304006438e-01
1.453198290003070525e+01,4.290657047047917949e+00,5.049577074054039105e-01
1.453107774755783588e+01,4.288714291468012085e+00,5.059707158377112490e-01
1.453015510765994200e+01,4.286766213786610713e+00,5.069820611724827897e-01
1.452921507423340053e+01,4.284812880366909660e+00,5.079917344557028924e-01
1.452825773815741606e+01,4.282854356147669961e+00,5.089997267385468760e-01
1.452728318751405645e+01,4.280890704754305887e+00,5.100060290810332075e-01
1.452629150778448341e+01,4.278921988601343429e+00,5.110106325557963736e-01
1.452528278203754475e+01,4.276948268986713764e+00,5.120135282513825770e-01
1.452425709109759211e+01,4.274969606179674919e+00,5.130147072754976945e-01
1.452321451370946725e+01,4.272986059501289624e+00,5.140141607578931904e-01
1.452215512668012742e+01,4.270997687399069598e+00,5.150118798533467324e-01
1.452107900501552606e+01,4.269004547517295300e+00,5.160078557440082037e-01
1.451998622204619771e+01,4.267006696759853668e+00,5.170020796420724540e-01
1.451887684954953350e+01,4.265004191348795715e+00,5.179945427920054080e-01
1.451775095784531011e+01,4.262997086881004982e+00,5.189852364727269851e-01
1.451660861590939966e+01,4.260985438375655576e+00,5.199741519996762262e-01
1.451544989145364895e+01,4.258969300323508733e+00,5.209612807266306156e-01
1.451427485101865855e+01,4.256948726728230881e+00,5.219466140476799465e-01
1.451308356005060318e+01,4.254923771146074785e+00,5.229301433987910697e-01
1.451187608297275489e+01,4.252894486722965439e+00,5.239118602594509122e-01
1.451065248325410018e+01,4.250860926227757908e+00,5.248917561542980614e-01
1.450941282347005057e+01,4.248823142083459459e+00,5.258698226542574128e-01
1.450815716536223299e+01,4.246781186396059837e+00,5.268460513783249644e-01
1.450688556989066136e+01,4.244735110980020210e+00,5.278204339944090329e-01
1.450559809728160943e+01,4.242684967383025807e+00,5.287929622209189828e-01
1.450429480707342478e+01,4.240630806908368022e+00,5.297636278275467125e-01
1.450297575816170870e+01,4.238572680634856482e+00,5.307324226367550191e-01
1.450164100883070795e+01,4.236510639436442460e+00,5.316993385243681258e-01
1.450029061679696696e+01,4.234444733997954735e+00,5.326643674210114199e-01
1.449892463923574404e+01,4.232375014832571836e+00,5.336275013125830746e-01
1.449754313281627915e+01,4.230301532294676647e+00,5.345887322415167064e-01
1.449614615372710702e+01,4.228224336593495281e+00,5.355480523074066523e-01
1.449473375770065253e+01,4.226143477805978321e+00,5.365054536677842378e-01
1.449330600003968073e+01,4.224059005886550366e+00,5.374609285390820057e-01
1.449186293563852423e+01,4.221970970677581647e+00,5.384144691971700647e-01
1.449040461899978638e+01,4.219879421918117046e+00,5.393660679781292488e-01
1.448893110425815856e+01,4.217784409252638866e+00,5.403157172787214080e-01
1.448744244519544289e+01,4.215685982237216578e+00,5.412634095575328264e-01
1.448593869525142708e+01,4.213584190348111491e+00,5.422091373348904009e-01
1.448441990754626296e+01,4.211479082984981304e+00,5.431528931939149096e-01
1.448288613488602472e+01,4.209370709478997163e+00,5.440946697809440069e-01
1.448133742978058081e+01,4.207259119095557054e+00,5.450344598059841950e-01
1.447977384445060167e+01,4.205144361039484302e+00,5.459722560432622718e-01
1.447819543083816285e+01,4.203026484458703749e+00,5.469080513318169690e-01
1.447660224061763223e+01,4.200905538446288112e+00,5.478418385756614883e-01
1.447499432520276841e+01,4.198781572044475219e+00,5.487736107445699840e-01
1.447337173575339264e+01,4.196654634246764104e+00,5.497033608742915023e-01
1.447173452318500075e+01,4.194524773999182443e+00,5.506310820670740069e-01
1.447008273817179003e+01,4.192392040203138492e+00,5.515567674918876451e-01
1.446841643115336318e+01,4.190256481715240788e+00,5.524804103849793036e-01
1.446673565234239156e+01,4.188118147349338294e+00,5.534020040500883253e-01
1.446504045172218689e+01,4.185977085877426340e+00,5.543215418588961496e-01
1.446333087906041825e+01,4.183833346029165234e+00,5.552390172513347322e-01
1.446160698390400334e+01,4.181686976492912322e+00,5.561544237357632925e-01
1.445986881558740578e+01,4.179538025915183752e+00,5.570677548895273112e-01
1.445811642323403490e+01,4.177386542900200617e+00,5.579790043589223369e-01
1.445634985576025322e+01,4.175232576010641239e+00,5.588881658598632285e-01
1.445456916187164431e+01,4.173076173766387953e+00,5.597952331777644730e-01
1.445277439007405462e+01,4.170917384643460402e+00,5.607002001680777559e-01
1.445096558866771375e+01,4.168756257073252591e+00,5.616030607563499144e-01
1.444914280575182097e+01,4.166592839441785046e+00,5.625038089385352436e-01
1.444730608922558801e+01,4.164427180088796199e+00,5.634024387812583967e-01
1.444545548678775759e+01,4.162259327305505074e+00,5.642989444219628226e-01
1.444359104593909748e+01,4.160089329333952257e+00,5.651933200691123815e-01
1.444171281398235074e+01,4.157917234365337222e+00,5.660855600024014000e-01
1.443982083802050731e+01,4.155743090538599027e+00,5.669756585728961129e-01
1.443791516496042604e+01,4.153566945938075072e+00,5.678636102034304578e-01
1.443599584151152193e+01,4.151388848591833991e+00,5.687494093883102009e-01
1.443406291418351728e+01,4.149208846471273304e+00,5.696330506940185945e-01
1.443211642928841876e+01,4.147026987486996497e+00,5.705145287588452296e-01
1.443015643294190831e+01,4.144843319488373368e+00,5.713938382934926619e-01
1.442818297106027181e+01,4.142657890260347919e+00,5.722709740808593626e-01
1.442619608935862985e+01,4.140470747522842387e+00,5.731459309763411447e-01
1.442419583335383670e+01,4.138281938927305781e+00,5.740187039078888942e-01
1.442218224836219775e+01,4.136091512054774988e+00,5.748892878761163727e-01
1.442015537949994552e+01,4.133899514413569065e+00,5.757576779544043566e-01
1.441811527167908480e+01,4.131705993438129276e+00,5.766238692890461870e-01
1.441606196961050301e+01,4.129510996484633267e+00,5.774878570992064697e-01
1.441399551779929489e+01,4.127314570830948881e+00,5.783496366770976005e-01
1.441191596054914648e+01,4.125116763672167508e+00,5.792092033880660296e-01
1.440982334195582482e+01,4.122917622119277148e+00,5.800665526705733877e-01
1.440771770590808387e+01,4.120717193197020123e+00,5.809216800361975963e-01
1.440559909608859357e+01,4.118515523840727610e+00,5.817745810700180042e-01
1.440346755596942963e+01,4.116312660894345221e+00,5.826252514301381025e-01
1.440132312881499210e+01,4.114108651107008185e+00,5.834736868481787964e-01
1.439916585767661594e+01,4.111903541131852080e+00,5.843198831290261630e-01
1.439699578539442015e+01,4.109697377522953055e+00,5.851638361509873265e-01
1.439481295459515486e+01,4.107490206732195226e+00,5.860055418657265092e-01
1.439261740769030951e+01,4.105282075107923312e+00,5.868449962982940082e-01
1.439040918687674342e+01,4.103073028891022211e+00,5.876821955471318581e-01
1.438818833413283826e+01,4.100863114213822769e+00,5.885171357841774142e-01
1.438595489122012339e+01,4.098652377096625443e+00,5.893498132545925694e-01
1.438370889968090438e+01,4.096440863444581026e+00,5.901802242769502715e-01
1.438145040083738024e+01,4.094228619046157647e+00,5.910083652431876722e-01
1.437917943578709412e+01,4.092015689571346648e+00,5.918342326185038749e-01
1.437689604540697275e+01,4.089802120566885968e+00,5.926578229412832188e-01
1.437460027035088217e+01,4.087587957454961618e+00,5.934791328233307572e-01
1.437229215104421165e+01,4.085373245530972142e+00,5.942981589492425387e-01
1.436997172768932884e+01,4.083158029959992774e+00,5.951148980771520103e-01
1.436763904025638894e+01,4.080942355775278862e+00,5.959293470378321800e-01
1.436529412849142240e+01,4.078726267874595024e+00,5.967415027353029089e-01
1.436293703190714055e+01,4.076509811018663498e+00,5.975513621462832381e-01
1.436056778978641368e+01,4.074293029828246482e+00,5.983589223204209828e-01
