# tau1,tau2,tau3
1.172445853388519232e+01,4.526153177029169861e+00,9.051829142091917246e-01
1.172760579686633520e+01,4.526501480177688386e+00,9.050149842333053973e-01
1.173027056018892189e+01,4.526567857300931585e+00,9.047494577825281326e-01
1.173253983714053383e+01,4.526401108945758089e+00,9.044089220297226728e-01
1.173448923827683998e+01,4.526045625965181785e+00,9.040139509256817085e-01
1.173618489956340305e+01,4.525541778484548416e+00,9.035830899065204758e-01
1.173768488897696294e+01,4.524926172588771500e+00,9.031328534697758981e-01
1.173904023972385247e+01,4.524231823673780184e+00,9.026777403149065515e-01
1.174029572046123704e+01,4.523488282040928787e+00,9.022302683397009915e-01
1.174149042410352450e+01,4.522721736080489663e+00,9.018010300183475492e-01
1.174265823487785987e+01,4.521955110576327819e+00,9.013987674126959782e-01
1.174382821665077969e+01,4.521208171718354762e+00,9.010304651721228186e-01
1.174502495296028037e+01,4.520497645911021323e+00,9.007014592727038416e-01
1.174626885970102741e+01,4.519837356088629576e+00,9.004155588665196941e-01
1.174757648431176982e+01,4.519238376743931696e+00,9.001751784063840578e-01
1.245544124909848982e+01,4.785417254671318510e+00,9.658813709643572221e-01
1.157030900394888917e+01,4.447809301072014776e+00,8.817727358275974092e-01
1.160851146671366863e+01,4.462268699888492840e+00,8.848953106537541524e-01
1.164176350964096329e+01,4.473686589629199517e+00,8.875297304346688732e-01
1.237443311495173681e+01,4.749584116189164540e+00,9.557015735493593622e-01
1.150879599003203957e+01,4.419514771166061173e+00,8.736022671829368758e-01
1.226867481679444438e+01,4.707142585513673261e+00,9.444490562545480028e-01
1.142746079951958293e+01,4.386247637808228461e+00,8.645622158853984995e-01
1.149993114484338363e+01,4.414327531233892543e+00,8.713194825245010877e-01
1.226635591352942356e+01,4.703805007053261988e+00,9.430247746298293654e-01
1.142752124703047123e+01,4.384302880029546046e+00,8.638381211105494728e-01
1.150184995738450411e+01,4.413733430889269727e+00,8.712244791638251717e-01
1.226993679249692093e+01,4.704539609837479652e+00,9.434834373335494462e-01
1.143266709175208007e+01,4.385955715773728336e+00,8.647457420886224266e-01
1.150823437803353677e+01,4.416298306496822867e+00,8.725083840206251384e-01
1.158061099381632708e+01,4.440589257379790489e+00,8.790863556916648225e-01
1.161823755447823103e+01,4.460117846243533357e+00,8.845350049072631116e-01
1.167260919395318908e+01,4.478034463332818405e+00,8.897374868612563104e-01
1.168732121750298703e+01,4.488683808826004373e+00,8.930527011653104363e-01
1.171455041583186230e+01,4.499736021402421571e+00,8.964766787593164699e-01
1.173665781934842656e+01,4.508787667774647900e+00,8.993358245338188839e-01
1.175470113484004031e+01,4.516203546873549080e+00,9.017005864424529893e-01
1.176951660973766600e+01,4.522267562195614765e+00,9.036304065410395436e-01
1.178174713880980029e+01,4.527202185141073976e+00,9.051763824393646019e-01
1.179189002160685540e+01,4.531184141921355213e+00,9.063835042134622544e-01
1.180033302674952900e+01,4.534356117175659229e+00,9.072922083225501977e-01
1.180738150899691696e+01,4.536835431235106242e+00,9.079394285688637822e-01
1.181327873842787390e+01,4.538720427633990084e+00,9.083592824752214634e-01
1.181822108899109836e+01,4.540095135200024501e+00,9.085834982039621144e-01
1.182236934280080298e+01,4.541032636787954324e+00,9.086416614341362719e-01
1.182585706806738202e+01,4.541597475059716338e+00,9.085613417449889262e-01
1.182879680045475013e+01,4.541847347512564248e+00,9.083681427150797072e-01
1.183128458324289944e+01,4.541834282765352171e+00,9.080857081294015920e-01
1.183340328825116394e+01,4.541605443772611217e+00,9.077357076105075917e-01
1.183522503738924492e+01,4.541203667958112256e+00,9.073378180453639530e-01
1.183681296658772908e+01,4.540667826798922668e+00,9.069097118926279233e-01
1.183822251410768267e+01,4.540033066267875839e+00,9.064670594542159066e-01
1.183950236954728297e+01,4.539330973309184891e+00,9.060235491905294092e-01
1.184069518497732609e+01,4.538589701064096538e+00,9.055909279246254773e-01
1.184183812302890182e+01,4.537834076021955987e+00,9.051790611416518084e-01
1.184296329650413959e+01,4.537085702985289792e+00,9.047960124100995483e-01
1.184409813870615125e+01,4.536363078195347676e+00,9.044481401263185782e-01
1.184526573205262068e+01,4.535681716775918915e+00,9.041402092330876883e-01
1.184648511378103208e+01,4.535054297515292987e+00,9.038755152250578240e-01
1.184777157100428902e+01,4.534490825688588522e+00,9.036560175816639173e-01
1.184913693251956701e+01,4.533998812945072565e+00,9.034824797248584005e-01
1.185058986122100855e+01,4.533583472111144985e+00,9.033546126566385226e-01
1.185213614841401331e+01,4.533247923981218896e+00,9.032712195671080968e-01
1.185377900954518537e+01,4.532993412702604807e+00,9.032303388994658011e-01
1.256412240050883611e+01,4.801236372217053017e+00,9.694356131125340115e-01
1.237960777082866493e+01,4.730471098165832444e+00,9.513566543502544048e-01
1.153637532992451042e+01,4.406064032750552251e+00,8.703419340371633117e-01
1.160637102822391853e+01,4.432697516799047222e+00,8.763508714035119773e-01
1.237282277747885750e+01,4.722421927781229378e+00,9.476610046958785505e-01
1.223201840153005016e+01,4.668613039066369375e+00,9.338279848257186044e-01
1.142322296354674904e+01,4.357651250419774414e+00,8.563784489177242998e-01
1.151998978949017705e+01,4.395269099704835369e+00,8.654496157328915862e-01
1.159910718500246496e+01,4.425376068864485646e+00,8.731353283164339230e-01
1.236968340982617676e+01,4.718341402710545474e+00,9.459248170694756208e-01
1.153041090675589508e+01,4.398288392675110181e+00,8.670923310942095785e-01
1.160653986860780762e+01,4.429188457165277981e+00,8.750994366383144651e-01
1.167971764991995975e+01,4.454255234144845588e+00,8.819687585692393972e-01
1.171759547990435379e+01,4.473987596721207716e+00,8.875679525496752431e-01
1.246707110138519425e+01,4.759594671068101412e+00,9.587624962433427545e-01
1.232361976329512743e+01,4.701806452297888406e+00,9.446974869989873680e-01
1.219546127126815627e+01,4.657499453608858531e+00,9.333907845966329386e-01
1.210695525797613392e+01,4.622711249759697161e+00,9.242048509939454481e-01
1.203855722280856533e+01,4.595521146967598725e+00,9.167469046740073235e-01
1.198571771508674111e+01,4.574334329920539233e+00,9.107239519536580730e-01
1.194498694085503487e+01,4.557921446665265108e+00,9.059028195045907284e-01
1.191371850175747049e+01,4.545328695890940907e+00,9.020947217221365610e-01
1.188987636576815987e+01,4.535811665398957082e+00,8.991443878218093877e-01
1.187188828590212530e+01,4.528785097283444472e+00,8.969220003750671966e-01
1.185853452378957229e+01,4.523784817836648209e+00,8.953172601526071528e-01
1.184886346333813734e+01,4.520438955718242724e+00,8.942350516359504065e-01
1.183580848764528959e+01,4.514293581855945980e+00,8.925879164405768895e-01
1.183919122777030708e+01,4.518471115112095760e+00,8.935441222704531006e-01
1.183167825176317933e+01,4.515209812908651976e+00,8.927826721155445178e-01
1.182989202178520394e+01,4.515593013485228902e+00,8.922276338617634028e-01
1.183146652779497110e+01,4.517635008350893600e+00,8.934263903538357532e-01
1.183379746705107927e+01,4.520098379523168397e+00,8.945780971930459291e-01
1.184350894835192491e+01,4.527572375056368337e+00,8.968097136906081346e-01
1.184515687659555816e+01,4.529442947239705752e+00,8.975749995762950517e-01
1.184726827248642600e+01,4.531557011693107206e+00,8.982990578301401907e-01
1.184968280443612620e+01,4.533814797309362987e+00,8.989713899660717322e-01
1.185227559667122854e+01,4.536138640056571525e+00,8.995854255710884484e-01
1.185495042396878596e+01,4.538468888639643595e+00,9.001376573648256496e-01
1.185763414734032750e+01,4.540760516548769665e+00,9.006269371940731627e-01
1.186027216605729961e+01,4.542980320730494626e+00,9.010539047795871337e-01
1.186282470270320033e+01,4.545104607722117329e+00,9.014205259296210748e-01
1.186526377143548139e+01,4.547117285032681089e+00,9.017297209646125689e-01
1.186757070686028115e+01,4.549008289511383474e+00,9.019850674181749683e-01
1.186973415307762103e+01,4.550772295963586345e+00,9.021905638192240229e-01
1.187174843051400686e+01,4.552407658798454548e+00,9.023504436233705794e-01
1.187361221290288782e+01,4.553915547379619788e+00,9.024690302337845527e-01
1.187532745882726815e+01,4.555299242292871753e+00,9.025506256021046392e-01
1.187689855210656908e+01,4.556563565180312914e+00,9.025994261854057843e-01
